"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt"
"14","GL6dasaA9e0","genius","genius","kris klaus","https://yt3.ggpht.com/a/AATXAJxx6MJEufzIazRKA48q6ymkgiuOAzGfhliPBsOUZg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2jDIdhaWYKSI6_d0L9bm0A","UC2jDIdhaWYKSI6_d0L9bm0A","TRUE","none","0","2020-10-15T22:53:04Z","2020-10-15T22:53:04Z"
"15","GL6dasaA9e0","All the foods he mentioned make me feel sink, what a coincidence, and i never eat them anymore","All the foods he mentioned make me feel sink, what a coincidence, and i never eat them anymore","kris klaus","https://yt3.ggpht.com/a/AATXAJxx6MJEufzIazRKA48q6ymkgiuOAzGfhliPBsOUZg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2jDIdhaWYKSI6_d0L9bm0A","UC2jDIdhaWYKSI6_d0L9bm0A","TRUE","none","0","2020-10-15T22:52:42Z","2020-10-15T22:52:42Z"
"16","GL6dasaA9e0","He went to Michigan, nothing he says can be trusted.","He went to Michigan, nothing he says can be trusted.","Jason Richards","https://yt3.ggpht.com/a/AATXAJwV0TMHV_U0oUABMeiQKU7A0_DbqqgKcMgMMOVS=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCGLUoh6sJ5O3nlCLFJODZw","UCCGLUoh6sJ5O3nlCLFJODZw","TRUE","none","1","2020-10-15T17:14:46Z","2020-10-15T17:14:46Z"
"17","GL6dasaA9e0","I eat kidney beans for one month  and my sinus infection has disappeared  .this is because it  high fibre content clean my colon  an clear out all toxin that are being reabsorbed in my blood stream  .so this this guy can fuck him self","I eat kidney beans for one month  and my sinus infection has disappeared  .this is because it  high fibre content clean my colon  an clear out all toxin that are being reabsorbed in my blood stream  .so this this guy can fuck him self","Roger Singh","https://yt3.ggpht.com/a/AATXAJxr_bpEYLnmEgNYwBlnBAEpWlHTv4_IlT0GWA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVfSwE-5KOeZS9dhL3nJPSQ","UCVfSwE-5KOeZS9dhL3nJPSQ","TRUE","none","0","2020-10-14T01:39:52Z","2020-10-14T01:39:52Z"
"18","GL6dasaA9e0","lol! Another charlatan!","lol! Another charlatan!","J. M.","https://yt3.ggpht.com/a/AATXAJxlHiT9-NEfT003DX_oycWuxwnI73rqQwNuITOqPw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCm11hEnr2olb-MkIkkQhfDw","UCm11hEnr2olb-MkIkkQhfDw","TRUE","none","0","2020-10-13T20:05:48Z","2020-10-13T20:05:48Z"
"19","GL6dasaA9e0","Maditaranian food is the best that's my food and I learned that celery juice start little at a time,will take away all desiseses","Maditaranian food is the best that's my food and I learned that celery juice start little at a time,will take away all desiseses","Maryann Mcnair","https://yt3.ggpht.com/a/AATXAJyVLaXz6_zjMoFiNTTn4Ge2O_UFb2qHwuuKUkXq_Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYUXj4lJ86PXwUbuGtBv6Kw","UCYUXj4lJ86PXwUbuGtBv6Kw","TRUE","none","0","2020-10-13T15:04:04Z","2020-10-13T15:04:04Z"
"20","GL6dasaA9e0","O.m.gosh I'm from Malta I thankyou for your teaching I eat peanut butter crackers every day,rice and pinto beans every day my food is Italian I'm done with deadly foods Godbless","O.m.gosh I'm from Malta I thankyou for your teaching I eat peanut butter crackers every day,rice and pinto beans every day my food is Italian I'm done with deadly foods Godbless","Maryann Mcnair","https://yt3.ggpht.com/a/AATXAJyVLaXz6_zjMoFiNTTn4Ge2O_UFb2qHwuuKUkXq_Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYUXj4lJ86PXwUbuGtBv6Kw","UCYUXj4lJ86PXwUbuGtBv6Kw","TRUE","none","0","2020-10-13T14:57:43Z","2020-10-13T14:57:43Z"
"21","GL6dasaA9e0","I just ate a can of baked beans on toast, then watched this <U+0001F602>","I just ate a can of baked beans on toast, then watched this <U+0001F602>","Destiny Delaney","https://yt3.ggpht.com/a/AATXAJzRAZip9NLGQpdQReOwIE63hySypNsRLqN5Xrd8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWlk9P4QlicP4UH0kACzs0w","UCWlk9P4QlicP4UH0kACzs0w","TRUE","none","0","2020-10-13T13:53:26Z","2020-10-13T13:53:26Z"
"22","GL6dasaA9e0","<U+0646><U+062A><U+0638><U+062A>","<U+0646><U+062A><U+0638><U+062A>","Fatma Alwazan","https://yt3.ggpht.com/a/AATXAJxkiyGtCC4VKqUqaDvIk7PrENl-jLF2pLMoPw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYFsjT7zzCdtq0y02ksXZPQ","UCYFsjT7zzCdtq0y02ksXZPQ","TRUE","none","0","2020-10-13T09:24:14Z","2020-10-13T09:24:14Z"
"23","GL6dasaA9e0","This guy is good","This guy is good","Tania Blackwood","https://yt3.ggpht.com/a/AATXAJxrABv71fQowGF2mh5XhPRaI0_c1mZyvfBZTKB2ATo=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJVuIW13O-8dtwqVf_CCHYw","UCJVuIW13O-8dtwqVf_CCHYw","TRUE","none","1","2020-10-12T22:03:09Z","2020-10-12T22:03:09Z"
"24","GL6dasaA9e0","Dr.sebi been said this","Dr.sebi been said this","lulu kulger","https://yt3.ggpht.com/a/AATXAJwF_XbBjGcj-iXwNa9vbswicmi9x-PjB-gm5g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeh3BAd9fPyYncwVeHSpD-g","UCeh3BAd9fPyYncwVeHSpD-g","TRUE","none","0","2020-10-12T04:48:45Z","2020-10-12T04:48:45Z"
"25","GL6dasaA9e0","The problem is meat and sugar, not beans.","The problem is meat and sugar, not beans.","Giselle Belly Dancer","https://yt3.ggpht.com/a/AATXAJypJEu7r5KazmA8hLXPG-3wcrmvYFhG1RRxsrGMYg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPxvoATd1XiCu_BHtISmoZQ","UCPxvoATd1XiCu_BHtISmoZQ","TRUE","none","0","2020-10-11T14:53:25Z","2020-10-11T14:53:53Z"
"26","GL6dasaA9e0","Lol Brazilians eat beans everyday. They are all alive. My father is 75  still eating beans","Lol Brazilians eat beans everyday. They are all alive. My father is 75  still eating beans","Giselle Belly Dancer","https://yt3.ggpht.com/a/AATXAJypJEu7r5KazmA8hLXPG-3wcrmvYFhG1RRxsrGMYg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPxvoATd1XiCu_BHtISmoZQ","UCPxvoATd1XiCu_BHtISmoZQ","TRUE","none","0","2020-10-11T14:53:05Z","2020-10-11T14:53:05Z"
"27","GL6dasaA9e0","I'm an alien no monkey genes in me.","I'm an alien no monkey genes in me.","Dee Dee Winfrey","https://yt3.ggpht.com/a/AATXAJydOouJr3yqCokASgNThVAifIXIQDOSoYuZBw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCy7d_BxqzpjyMg_HLxYaurg","UCy7d_BxqzpjyMg_HLxYaurg","TRUE","none","0","2020-10-11T13:13:52Z","2020-10-11T13:13:52Z"
"28","GL6dasaA9e0","I think ""Big Ed"" should have a cut of this Docs profits! Really!","I think ""Big Ed"" should have a cut of this Docs profits! Really!","Jewels Easterman","https://yt3.ggpht.com/a/AATXAJxP3V2SJ7vksmn16feFlFDSO_A9RqGanogcaw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWKwi-jW2G1yOo4WkYM4z8Q","UCWKwi-jW2G1yOo4WkYM4z8Q","TRUE","none","0","2020-10-10T05:06:06Z","2020-10-10T05:06:06Z"
"29","GL6dasaA9e0","Almond butter is okay, but oh no, don't eat peanut butter though! How many kids survived peanut butter and jelly sandwiches, full of fruit, wheat and omg peanuts! Hey, students have been surviving on this stuff for generations! Pray over your food and be grateful... long enjoyable life! Be overly informed and paranoid and die from high blood pressure due to worry!","Almond butter is okay, but oh no, don't eat peanut butter though! How many kids survived peanut butter and jelly sandwiches, full of fruit, wheat and omg peanuts! Hey, students have been surviving on this stuff for generations! Pray over your food and be grateful... long enjoyable life! Be overly informed and paranoid and die from high blood pressure due to worry!","Jewels Easterman","https://yt3.ggpht.com/a/AATXAJxP3V2SJ7vksmn16feFlFDSO_A9RqGanogcaw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWKwi-jW2G1yOo4WkYM4z8Q","UCWKwi-jW2G1yOo4WkYM4z8Q","TRUE","none","0","2020-10-10T05:04:02Z","2020-10-10T05:04:02Z"
"30","GL6dasaA9e0","I eat a LOT of beans now.  Cook a pot of them each week in veggie broth with onions, garlic, red cabbage, celery, etc.  I eat all these beans because I switched to Plant Based eating.  Beans are my main protein.   I don’t pressure cook them.  I soak them for 10 hours in cold water, Boil them and then dump that water out and rinse the beans again.  Then cook them in veggie broth with all the above mentioned veggies.  I have been doing this about 3 months and on 8 October 2020 I had my Annual Physical and my cholesterol was better than it’s ever been in years.  My doctor seemed shocked and asked me when I last took the statin drug she had prescribed for me.  “3 Months Ago” I told her.","I eat a LOT of beans now.  Cook a pot of them each week in veggie broth with onions, garlic, red cabbage, celery, etc.  I eat all these beans because I switched to Plant Based eating.  Beans are my main protein.   I don’t pressure cook them.  I soak them for 10 hours in cold water, Boil them and then dump that water out and rinse the beans again.  Then cook them in veggie broth with all the above mentioned veggies.  I have been doing this about 3 months and on 8 October 2020 I had my Annual Physical and my cholesterol was better than it’s ever been in years.  My doctor seemed shocked and asked me when I last took the statin drug she had prescribed for me.  “3 Months Ago” I told her.","patrick Walsh","https://yt3.ggpht.com/a/AATXAJx5afDa7h1ollc7RRVc0YNRfIOwJrz4slbQUw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQes61e625eZCCyrPcBitXQ","UCQes61e625eZCCyrPcBitXQ","TRUE","none","1","2020-10-09T22:37:28Z","2020-10-09T22:41:47Z"
"31","GL6dasaA9e0","I’m not a big fan of this gundry Guy, i get a bad vibe from him....","I’m not a big fan of this gundry Guy, i get a bad vibe from him....","Elin Månsson","https://yt3.ggpht.com/a/AATXAJzoy5v5KjfHVXbs6-NeKAhkX2jDbVVxVW7a6-XTMw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMRT8cwzSb808c2TgiXWUDw","UCMRT8cwzSb808c2TgiXWUDw","TRUE","none","0","2020-10-09T20:39:49Z","2020-10-09T20:39:49Z"
"32","GL6dasaA9e0","I have grown  up eating  beans all my life and I am still very healthy","I have grown  up eating  beans all my life and I am still very healthy","Dora's Natural Hair World","https://yt3.ggpht.com/a/AATXAJwZEwwKhOgUBMfJsQoH4447f9cP6GoQOYS-0irnfQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBXQvtlgwUpBOs-a92fwQ_Q","UCBXQvtlgwUpBOs-a92fwQ_Q","TRUE","none","0","2020-10-09T18:04:33Z","2020-10-09T18:04:33Z"
"33","GL6dasaA9e0","https://zoisuss.com/unhealthy-foods-which-you-thought-were-actually-good-for-you/ This is useful","https://zoisuss.com/unhealthy-foods-which-you-thought-were-actually-good-for-you/ This is useful","Saurabh Kumar","https://yt3.ggpht.com/a/AATXAJzVB8WCihuFh0z88ES99JKyhNSEhQvS8IPcA2iP=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCleQtVpLUGnEHo3PthnVfsg","UCleQtVpLUGnEHo3PthnVfsg","TRUE","none","0","2020-10-09T11:16:01Z","2020-10-09T11:16:01Z"
"34","GL6dasaA9e0","Natural Saturated Fat is NOT harmful to health  -  Refined Sugars & Processed Foods (including grains) are.","Natural Saturated Fat is NOT harmful to health  -  Refined Sugars & Processed Foods (including grains) are.","Wayne Pilling","https://yt3.ggpht.com/a/AATXAJxzTnhZVG9lwO52ubelhUFkAnRD3_kuZgm_apvS=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC8_vonI6vpeAR0DkKziPI_Q","UC8_vonI6vpeAR0DkKziPI_Q","TRUE","none","0","2020-10-08T10:16:01Z","2020-10-08T10:16:01Z"
"35","GL6dasaA9e0","I love Lewis! handsome and informative!","I love Lewis! handsome and informative!","omar el-aridi","https://yt3.ggpht.com/a/AATXAJyhsCapoeqATzo9oZcI4PMp-juwY43NNRa3Kvkh=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjd0sOGfaJkRkiYUck7jMBQ","UCjd0sOGfaJkRkiYUck7jMBQ","TRUE","none","0","2020-10-08T02:29:53Z","2020-10-08T02:29:53Z"
"36","GL6dasaA9e0","False doctrines ... why you hate the Creators (Father - Son and Holy Spirit) ?  why are you such ungrateful children? no recognition no thanks to God who so unimaginably amazingly created all these around us...  Scientist proves?  God give you ="" David Rives Ministries ""  and "" CMI Video ""  ... but you close your eyes to Evidence because you don't like it the life style of God ... you don't want God to be your friend, you King ... because you chose your friends and your kings... animals and demons ...    John 1:10-18, Romans 1:18-32","False doctrines ... why you hate the Creators (Father - Son and Holy Spirit) ?  why are you such ungrateful children? no recognition no thanks to God who so unimaginably amazingly created all these around us...  Scientist proves?  God give you ="" David Rives Ministries ""  and "" CMI Video ""  ... but you close your eyes to Evidence because you don't like it the life style of God ... you don't want God to be your friend, you King ... because you chose your friends and your kings... animals and demons ...    John 1:10-18, Romans 1:18-32","crystal words","https://yt3.ggpht.com/a/AATXAJyTvu_YcOfEXQ5azBPUplFKdH-KPI7iuBetzWbD=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCY0H-_WFAXrujWHGHqj5Rog","UCY0H-_WFAXrujWHGHqj5Rog","TRUE","none","0","2020-10-07T20:14:29Z","2020-10-07T20:14:29Z"
"37","GL6dasaA9e0","One doctor says eat beans ,this guy say no.","One doctor says eat beans ,this guy say no.","ravi oli","https://yt3.ggpht.com/a/AATXAJyH9od-E_ParfWWf-Cm2pp3PbvN1kV8FkNPpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFKFRtn_vDCD3q_zeq_tWow","UCFKFRtn_vDCD3q_zeq_tWow","TRUE","none","0","2020-10-07T14:17:00Z","2020-10-07T14:17:00Z"
"38","GL6dasaA9e0","The Dr name checked Dr Sinclair - doesn't Dr Sinclair advocate against olive oil ? 
Also, erm, Spain, Greece & Italy produce alot of olive oil - I'd like to know who funded the experiments ( pinch of salt time?).
Do the Japanese consume alot of olive oil, or have they are something else over millienia that does the same job for long living that wouldn't be possible for our guts.","The Dr name checked Dr Sinclair - doesn't Dr Sinclair advocate against olive oil ? 
Also, erm, Spain, Greece & Italy produce alot of olive oil - I'd like to know who funded the experiments ( pinch of salt time?).
Do the Japanese consume alot of olive oil, or have they are something else over millienia that does the same job for long living that wouldn't be possible for our guts.","Jay Sterling","https://yt3.ggpht.com/a/AATXAJy44hEZSUigYw5QPkyweZfs9W2AlXwfeKWRLg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbHx6qARyyUqZEOy5-Wwgqg","UCbHx6qARyyUqZEOy5-Wwgqg","TRUE","none","1","2020-10-07T11:47:43Z","2020-10-07T11:50:54Z"
"39","GL6dasaA9e0","Cooking destroys all lectins! I would expect a doctor to know it but fear sells books so we cant have easy solutions.","Cooking destroys all lectins! I would expect a doctor to know it but fear sells books so we cant have easy solutions.","theagrafiotis","https://yt3.ggpht.com/a/AATXAJx0FqrgCLCriRHpqOPdf1JF-qeAldpajPoxfw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCocf5mGK8a934KwGSLr5W-w","UCocf5mGK8a934KwGSLr5W-w","TRUE","none","1","2020-10-07T05:21:58Z","2020-10-07T05:21:58Z"
"40","GL6dasaA9e0","I CURE ALL KINDS OF HUMAN INFECTIONS & DISEASES WITH PURE NATURAL ROOTS <U+0001F342> & HERBS <U+0001F33F> .My herbal Medicine Is Tested And Trusted With 0% Side Effect and 100% Cure For STDs like HERPES,HPV,HIV & Non-STDs Eg CANCER,DIABETES, With 100% Proof..We Treat, But God Heals...<U+260E>Call /WhatsApp Us 24Hours A Day Via +2348076457633","I CURE ALL KINDS OF HUMAN INFECTIONS & DISEASES WITH PURE NATURAL ROOTS <U+0001F342> & HERBS <U+0001F33F> .My herbal Medicine Is Tested And Trusted With 0% Side Effect and 100% Cure For STDs like HERPES,HPV,HIV & Non-STDs Eg CANCER,DIABETES, With 100% Proof..We Treat, But God Heals...<U+260E>Call /WhatsApp Us 24Hours A Day Via +2348076457633","Dr Sambola","https://yt3.ggpht.com/a/AATXAJzADf9iBWgEXkrHt4hsga3cxZWPZn4Q6IS3Gw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeJTiBGFi2eCJY789cR0hNg","UCeJTiBGFi2eCJY789cR0hNg","TRUE","none","0","2020-10-06T18:23:39Z","2020-10-06T18:23:39Z"
"41","GL6dasaA9e0","As much as I want to watch this video, I just can't bear to be forced to watch it at normal speed. Please make these changes so that we can consume your great content as we see fit. Thank you!","As much as I want to watch this video, I just can't bear to be forced to watch it at normal speed. Please make these changes so that we can consume your great content as we see fit. Thank you!","FREE AIR","https://yt3.ggpht.com/a/AATXAJx2yHmJ81Ii0JLVNUvP7tFFtxnlLS0dq5atcWKyNRs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCx4P0GHsJxt0YnNkBc8n2ag","UCx4P0GHsJxt0YnNkBc8n2ag","TRUE","none","0","2020-10-06T16:18:28Z","2020-10-06T16:18:28Z"
"42","GL6dasaA9e0","Why would we be limited and not able to watch this video at speeds other than normal?","Why would we be limited and not able to watch this video at speeds other than normal?","FREE AIR","https://yt3.ggpht.com/a/AATXAJx2yHmJ81Ii0JLVNUvP7tFFtxnlLS0dq5atcWKyNRs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCx4P0GHsJxt0YnNkBc8n2ag","UCx4P0GHsJxt0YnNkBc8n2ag","TRUE","none","0","2020-10-06T16:15:33Z","2020-10-06T16:15:33Z"
"43","GL6dasaA9e0","Unless it's an issue on my end, for some reason I'm not able to speed this video up, very frustrating. 1.5 and 2x are life savers","Unless it's an issue on my end, for some reason I'm not able to speed this video up, very frustrating. 1.5 and 2x are life savers","FREE AIR","https://yt3.ggpht.com/a/AATXAJx2yHmJ81Ii0JLVNUvP7tFFtxnlLS0dq5atcWKyNRs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCx4P0GHsJxt0YnNkBc8n2ag","UCx4P0GHsJxt0YnNkBc8n2ag","TRUE","none","0","2020-10-06T16:14:56Z","2020-10-06T16:14:56Z"
"44","GL6dasaA9e0","Wtf does he eat dog shit !!! <U+0001F4A9> everyone is turning to health food they are gonna poison our water and vegetables","Wtf does he eat dog shit !!! <U+0001F4A9> everyone is turning to health food they are gonna poison our water and vegetables","Chico Bandito","https://yt3.ggpht.com/a/AATXAJxblU6KcF9E56NzBv0D9gJm4rWbsxrd-Bcq-g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqj0g_TKqP-KFtqatppk5dQ","UCqj0g_TKqP-KFtqatppk5dQ","TRUE","none","0","2020-10-06T12:00:08Z","2020-10-06T12:00:08Z"
"45","GL6dasaA9e0","What happened to the keto carnivore diet !!! WTF","What happened to the keto carnivore diet !!! WTF","AbsarokaMedia","https://yt3.ggpht.com/a/AATXAJzg_KCK_KbWedwMCMqHzx7SxMrp5NU5eshgglpl=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcbVTDzb7Uv8qSSPkUSCxGA","UCcbVTDzb7Uv8qSSPkUSCxGA","TRUE","none","0","2020-10-06T01:18:35Z","2020-10-06T01:18:35Z"
"46","GL6dasaA9e0","Don't eat saturated fat??   Does that mean no whole-milk yogurt, no red meat, no cheese?  He says tubers are good, but beets are a tuber/root crop and loaded with beet sugar; they are also supposed to help with blood flow.  Hmmmmm....","Don't eat saturated fat??   Does that mean no whole-milk yogurt, no red meat, no cheese?  He says tubers are good, but beets are a tuber/root crop and loaded with beet sugar; they are also supposed to help with blood flow.  Hmmmmm....","startlepoint","https://yt3.ggpht.com/a/AATXAJybnuPDsLKzf3ymlTbbD2IAMzbssEzxSGxQFMxI=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3mlBlEaxHneYNER66RObaA","UC3mlBlEaxHneYNER66RObaA","TRUE","none","0","2020-10-05T20:35:46Z","2020-10-05T20:35:46Z"
"47","GL6dasaA9e0","I think he's talking about midichlorians... DID YOU FORGET TO TAKE YOUR MEDICINE WHILE WATCHING STAR WARS? (You have to speak loudly like that when they start going senile.)","I think he's talking about midichlorians... DID YOU FORGET TO TAKE YOUR MEDICINE WHILE WATCHING STAR WARS? (You have to speak loudly like that when they start going senile.)","Sina Bayer","https://yt3.ggpht.com/a/AATXAJxsM63Kh1qEaIL3A2l7l-7NoPFzcIJhCP-lpA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAqcmvri9d7BVWHtiMAt6iA","UCAqcmvri9d7BVWHtiMAt6iA","TRUE","none","0","2020-10-05T19:52:01Z","2020-10-05T19:52:01Z"
"48","GL6dasaA9e0","If we evolved from an ape, why are humans not still evolving?","If we evolved from an ape, why are humans not still evolving?","Songs Mail","https://yt3.ggpht.com/a/AATXAJy-X0m__KTPkivu9iSTUsLYhjs7jPAwi8VJpA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCo0vDM-AFSU0vVl1uSkzC1Q","UCo0vDM-AFSU0vVl1uSkzC1Q","TRUE","none","0","2020-10-05T19:24:26Z","2020-10-05T19:24:26Z"
"49","GL6dasaA9e0","This is a video for the ignorant, arrogant.  For moronic buffoons :)","This is a video for the ignorant, arrogant.  For moronic buffoons :)","Slices of SIB","https://yt3.ggpht.com/a/AATXAJxAJGhE-WmmrhZYI7LVFcsGTYveWsMK0tMpZ1Ty=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCap9pgr3OdKFfnNl2Rp5b3Q","UCap9pgr3OdKFfnNl2Rp5b3Q","TRUE","none","0","2020-10-05T05:57:33Z","2020-10-05T06:03:56Z"
"50","GL6dasaA9e0","are you saying we only need to eat  OLIVE  OIL  and nothing else  ???","are you saying we only need to eat  OLIVE  OIL  and nothing else  ???","yehmiyah","https://yt3.ggpht.com/a/AATXAJzEIZ-MXqHYYelkvroY6bUdtt6fDZlfQcBTyoDANA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnd_QEEPxdmQp4iZaskahow","UCnd_QEEPxdmQp4iZaskahow","TRUE","none","0","2020-10-04T17:34:42Z","2020-10-04T17:34:42Z"
"51","GL6dasaA9e0","The only “human “ related to the apes are only the those who do not have melanin in them","The only “human “ related to the apes are only the those who do not have melanin in them","eddyb1883","https://yt3.ggpht.com/a/AATXAJwnhWuVNy8JxNRKTWfIdSRN4qOiFdxbmHwfmfBdoA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPySs-i7lAxR8QitU6fJxlQ","UCPySs-i7lAxR8QitU6fJxlQ","TRUE","none","1","2020-10-04T11:29:22Z","2020-10-04T11:29:22Z"
"52","GL6dasaA9e0","Bullshit alert, this guy is on my nogo list.
the hippocratic oath applies here. Your fired.","Bullshit alert, this guy is on my nogo list.
the hippocratic oath applies here. Your fired.","Time Lord","https://yt3.ggpht.com/a/AATXAJxeYs3CQ9FqNlX4bcgeMXQ8qwZ4FgvH3P_MMGYsig=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2nQy8v5XVwwkomRRsxBPSA","UC2nQy8v5XVwwkomRRsxBPSA","TRUE","none","0","2020-10-04T02:48:26Z","2020-10-04T02:48:26Z"
"53","GL6dasaA9e0","Almost stopped watching as the idiot tried to push the we came from apes nonsense!","Almost stopped watching as the idiot tried to push the we came from apes nonsense!","Andre Bryant","https://yt3.ggpht.com/a/AATXAJySn2LAHKwg8E9Fhwvh2ZHYVf33Q7BJl460ow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCM-xxeaSw_qheDIOLbIBxFw","UCM-xxeaSw_qheDIOLbIBxFw","TRUE","none","0","2020-10-03T20:16:23Z","2020-10-03T20:16:23Z"
"54","GL6dasaA9e0","Eat intuitively! Eat what makes you feel good. Doctors always have an opinion, they can't speak for everyone! Do you!","Eat intuitively! Eat what makes you feel good. Doctors always have an opinion, they can't speak for everyone! Do you!","Nairere Tomas Sjoo","https://yt3.ggpht.com/a/AATXAJx3kA7JKH3EJemGAt73n09AwXiFh8T0tYOuTLFbiw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCo2HzqkcAoyd2O-tYbM5WBQ","UCo2HzqkcAoyd2O-tYbM5WBQ","TRUE","none","0","2020-10-03T19:17:37Z","2020-10-03T19:17:37Z"
"55","GL6dasaA9e0","According to Dr Gundry, everyone should only and solely drink a liter of olive oil a day and that's it! Did olive oil exist everywhere when we evolved?","According to Dr Gundry, everyone should only and solely drink a liter of olive oil a day and that's it! Did olive oil exist everywhere when we evolved?","Tarwin Grill","https://yt3.ggpht.com/a/AATXAJz21tz8HPCwZUtyGUu08zzdzRu3EpG0xJE7yQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCx4VBWKRbfOyFkryRyIIiGA","UCx4VBWKRbfOyFkryRyIIiGA","TRUE","none","0","2020-10-03T16:38:14Z","2020-10-03T16:38:14Z"
"56","GL6dasaA9e0","What about Polynesian islanders? Is fruit good to eat all year around because fruit was available all year round?","What about Polynesian islanders? Is fruit good to eat all year around because fruit was available all year round?","Okay Yeah","https://yt3.ggpht.com/a/AATXAJym8RsWJFT4mC5uz_6athCjcLgIj8kkx4x_GEkKDw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCJfcusHAh12x69FCWnGnCQ","UCCJfcusHAh12x69FCWnGnCQ","TRUE","none","1","2020-10-03T11:53:07Z","2020-10-03T11:53:07Z"
"57","GL6dasaA9e0","Just eat dust and air people and be healthy <U+0001F92A><U+0001F92A><U+0001F92A>","Just eat dust and air people and be healthy <U+0001F92A><U+0001F92A><U+0001F92A>","Bharati Rai","https://yt3.ggpht.com/a/AATXAJyDBqqGs657IbJgVenLO3zB3K5oAcYOUS_6Oiff=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPuVqVz-dPwixK5id5teydQ","UCPuVqVz-dPwixK5id5teydQ","TRUE","none","1","2020-10-03T10:41:47Z","2020-10-03T10:41:47Z"
"58","GL6dasaA9e0","Fascinating... I am going to see how I go removing Grains, beans and nightshades for the next month and see how I feel....","Fascinating... I am going to see how I go removing Grains, beans and nightshades for the next month and see how I feel....","Starlette Reowsty","https://yt3.ggpht.com/a/AATXAJya77bXEXFrn1x3KMX88Zf8PX9mKUYIm-mAvg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCT-i2CE4W7e8ArbU1c5p3sg","UCT-i2CE4W7e8ArbU1c5p3sg","TRUE","none","0","2020-10-03T10:23:41Z","2020-10-03T10:29:07Z"
